56212,2025-05-22,2025-05-23,"CINESERCLA NILOPOLIS",11,1,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenilopolis?&filme=
56219,2025-05-24,2025-05-25,"CINESERCLA NILOPOLIS",11,1,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenilopolis?&filme=
56222,2025-05-26,2025-05-28,"CINESERCLA NILOPOLIS",11,1,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenilopolis?&filme=
56409,2025-05-22,2025-05-28,"CINESERCLA NILOPOLIS",11,3,2D,DUBLADO,15:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenilopolis?&filme=
56492,2025-05-22,2025-05-28,"CINESERCLA NILOPOLIS",11,2,2D,DUBLADO,14:30:00,16:35:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinenilopolis?&filme=
56226,2025-05-22,2025-05-23,"CINESERCLA TEIXEIRA DE FREITAS",12,4,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56227,2025-05-24,2025-05-25,"CINESERCLA TEIXEIRA DE FREITAS",12,4,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56228,2025-05-26,2025-05-28,"CINESERCLA TEIXEIRA DE FREITAS",12,4,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56410,2025-05-22,2025-05-28,"CINESERCLA TEIXEIRA DE FREITAS",12,3,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56470,2025-05-22,2025-05-28,"CINESERCLA TEIXEIRA DE FREITAS",12,2,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineteixeira?&filme=
56214,2025-05-22,2025-05-28,"CINESERCLA MONTSERRAT",13,2,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinemontserrat?&filme=
56403,2025-05-22,2025-05-28,"CINESERCLA MONTSERRAT",13,1,2D,DUBLADO,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinemontserrat?&filme=
56473,2025-05-22,2025-05-28,"CINESERCLA MONTSERRAT",13,3,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinemontserrat?&filme=
56488,2025-05-22,2025-05-28,"CINESERCLA MONTSERRAT",13,5,2D,DUBLADO,14:35:00,16:40:00,18:45:00,20:50:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinemontserrat?&filme=
56215,2025-05-22,2025-05-28,"CINESERCLA OSASCO",14,1,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineosasco?&filme=
56476,2025-05-22,2025-05-28,"CINESERCLA OSASCO",14,4,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineosasco?&filme=
56500,2025-05-22,2025-05-28,"CINESERCLA OSASCO",14,2,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cineosasco?&filme=
56229,2025-05-22,2025-05-23,"CINESERCLA LINHARES",15,4,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56230,2025-05-24,2025-05-25,"CINESERCLA LINHARES",15,4,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56231,2025-05-26,2025-05-28,"CINESERCLA LINHARES",15,4,2D,DUBLADO,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56412,2025-05-22,2025-05-28,"CINESERCLA LINHARES",15,3,2D,DUBLADO,15:10:00,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56479,2025-05-22,2025-05-28,"CINESERCLA LINHARES",15,1,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/cinelinhares?&filme=
56217,2025-05-22,2025-05-28,"CINESERCLA SHOPPING AVENIDA",18,2,2D,DUBLADO,14:10:00,16:15:00,18:20:00,20:25:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/avenida?&filme=
56404,2025-05-22,2025-05-28,"CINESERCLA SHOPPING AVENIDA",18,1,2D,DUBLADO,17:20:00,19:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/avenida?&filme=
56482,2025-05-22,2025-05-28,"CINESERCLA SHOPPING AVENIDA",18,4,2D,DUBLADO,14:40:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/avenida?&filme=
56490,2025-05-22,2025-05-28,"CINESERCLA SHOPPING AVENIDA",18,5,2D,DUBLADO,14:15:00,16:20:00,18:25:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/avenida?&filme=
56497,2025-05-22,2025-05-22,"CINESERCLA SHOPPING AVENIDA",18,3,2D,DUBLADO,14:30:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6144,979,1088,http://ingressoplus.com.br/sercla/avenida?&filme=
56393,2025-05-22,2025-05-28,"CINESERCLA GV",3,2,3D,DUBLADO,15:10:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6145,980,1088,http://ingressoplus.com.br/sercla/cinegv?&filme=
56394,2025-05-22,2025-05-28,"CINESERCLA TAMBIA",4,5,3D,DUBLADO,15:10:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,6145,980,1088,http://ingressoplus.com.br/sercla/tambia?&filme=
